activity,environment,physiological,heart_rate,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,gas,temperature
standing,normal,normal,76.25133469553002,0.22412362076215928,0.18882686073370747,9.749980034586446,0.014732376245735448,0.019271710873431273,0.0015320628193159509,18.285684887167434,29.571643000775556
standing,normal,normal,72.17030555062827,0.2107046872065102,0.13771306106440062,9.712122664809582,0.013853173797288367,0.01116142563798867,0.01153725105945528,19.306970095865957,30.39255951772939
standing,normal,normal,75.516417436892,0.22803922631841173,0.25415256215876386,9.773766143642442,-0.003776693679570911,0.010621749600848772,0.015150352672086597,18.114059404338754,30.243114944139315
standing,normal,normal,76.62757190182441,0.22854452553465837,0.25677828200902997,9.766780123444523,0.01651391251305798,0.016847307553596542,0.017589692204932676,21.630095372612097,31.69109259626189
standing,normal,normal,74.25434957092486,0.20409370696931614,0.31573292833367544,9.569291436518577,0.016862601903745136,0.003872841288103484,0.005280681342105666,20.326362786519983,30.00585458086836
standing,normal,normal,78.17790119393473,0.1642348145370016,0.23397988744673381,9.6488743357798,0.012164585895819749,0.020455718399038137,0.0034839965239418288,21.128560038190926,29.818902088828278
standing,normal,normal,80.48788817865065,0.2093227157384714,0.1669106767615806,9.759670333435736,0.002074792615672994,0.01885263558533101,0.015049872789804571,22.46783804463602,29.489942965336958
standing,normal,normal,78.13151038834025,0.1762527344419522,0.16733353837131443,9.823581796819676,0.014049817109609557,0.007391160456649549,0.01917861947054776,18.999407185888447,30.21619950566362
standing,normal,normal,80.84431239402527,0.17578829635668744,0.26334555745933114,9.650463137406685,0.014438194281462285,0.027746340534293368,0.0007306952842191707,23.664930521102296,29.792252013618395
standing,normal,normal,76.6809492878764,0.187371592430342,0.13761084090175754,9.814268791275214,-0.004301413779606326,0.015599555133030163,0.011307405772860914,15.317465319861856,30.040244943466284
standing,normal,normal,77.88254657813224,0.20051165305097937,0.15092456744760246,9.732347243198427,0.0119905969557347,0.013997831228412054,0.01069802084990019,17.128275697641122,30.465265500861985
standing,normal,normal,74.42937280627648,0.27930084080726764,0.13810922505865755,9.849312336225937,-0.00952087799522502,0.018482149049644167,0.015883172064845765,20.427034690502495,30.31485226980842
standing,normal,normal,75.96198373547007,0.17534995326705838,0.17053176215278942,9.75947214679147,0.013570154859650473,0.013070904047393458,0.018995998754332506,19.15460096035881,30.016751099857093
standing,normal,normal,76.21459904175322,0.1585502494538964,0.17199094799015152,9.752310552358628,0.01610370265433465,0.019790984060358518,0.01117327383308782,22.225724237677923,30.401851536769442
standing,normal,normal,78.35532979157685,0.1898903673783053,0.189115939838639,9.776914379639102,0.0182541634898803,0.028135096360006384,0.023054788071543292,19.616857222328342,30.418838952468015
standing,normal,normal,76.04200768326552,0.2162083176244221,0.19349284728161578,9.706789717549489,0.015951570254369135,0.011817793167665276,0.030923872756854605,22.363905942589927,30.125893297362616
standing,normal,normal,74.1879652370006,0.2395831346981468,0.23120599085260776,9.743984185648499,0.009877532271530855,0.011027456285141684,0.010758045581937263,18.771622774424536,30.76324434940003
standing,normal,normal,75.04567657697578,0.15872514016037442,0.18393070791735033,9.728905201799293,0.004362754471960253,0.011777796044335686,0.012436872114919123,23.3502394668355,30.291177047399145
standing,normal,normal,77.08993314221743,0.21160249686788182,0.1275957829251338,9.60147753579364,0.00281555778747564,0.01786552848288153,0.013109075655980046,20.58611364925774,30.21158467775267
standing,normal,normal,79.7507124338991,0.19904918960486556,0.14987353176810958,9.698704080480532,0.007113413610798617,0.023227185603380895,0.0017276905644767696,23.51531924640404,30.386024588014628
standing,normal,normal,76.03869302848234,0.22008558610494708,0.23450719958555563,9.67191456696799,0.012240924818104168,0.020125924007817948,0.010976760985488318,23.065477826005157,29.956495940617256
standing,normal,normal,73.65398043228907,0.2725571803897521,0.24796354130426035,9.850722772025808,0.002326524371119505,0.02872320636720678,0.011833420057383517,20.249020348517885,30.24919931649818
standing,normal,normal,79.77960586643535,0.1700303677277989,0.09380521378450966,9.663197148482347,0.0024086733844630205,0.021503937864762075,0.013417559757771595,18.783403429289695,29.764111263127692
standing,normal,normal,79.35234167843177,0.1550792664325821,0.2245959585753253,9.607583675508554,0.02831458765854354,0.03179440120721287,0.005308243478952952,22.500847676372103,29.919238537735037
standing,normal,normal,72.37373094181824,0.2618908155986731,0.12027861706028165,9.658043748393235,0.010052436997181832,0.020469805937647422,0.005499345285207563,23.507744748330826,30.154184061898953
standing,normal,normal,77.245699864695,0.20601478158559494,0.22572194170293747,9.749813041466222,-0.0012464209183786924,0.004658858292643777,0.02277676821898509,18.86475914123481,30.19304820599148
standing,normal,normal,76.86462802395918,0.20578373171464295,0.25896485920319134,9.704726293698707,0.030607479248819874,0.03755340842443204,0.007510358515209265,19.703026926886892,30.92046079020901
standing,normal,normal,78.34314190190872,0.1517538269709948,0.23430257299992197,9.774089714079471,-0.007587394864231144,0.008167414873342249,-0.010392321777601006,22.690751899170294,30.897452623012942
standing,normal,normal,76.06118633111087,0.20370473902098876,0.2814307772785646,9.603392897924957,-0.007033824393551548,0.01944452301103381,0.013840654489393072,23.035084511591926,31.00094282083841
standing,normal,normal,76.73461050381181,0.13477652497475734,0.23348362744150195,9.725661877226779,0.0006012021367264482,0.014861330826633065,-0.0005921352188895165,17.665115799920247,30.414351984194884
standing,normal,normal,74.87464180545366,0.22520232577589222,0.17348711908137798,9.644498901741635,0.008929696400454422,0.00964757677580626,0.0044635069465281795,21.910284641002477,29.60570958146578
standing,normal,normal,72.8042442148223,0.16501372460037073,0.21069899553671112,9.692137036521641,0.00779030400466777,0.026141667000434254,0.01757507710047305,24.129450265832777,30.064105420788692
standing,normal,normal,74.33899770477895,0.08490394176322076,0.1242404468900724,9.795681198721116,0.02644967713501284,0.017509639604436217,0.015765569630557665,19.24836351871064,29.989979321139344
standing,normal,normal,76.22250030908707,0.19360412042596167,0.15222297796997872,9.587548757581969,0.012034636358672232,0.012436492547156966,-0.004222537095976742,26.75776161691048,30.59782996457383
standing,normal,normal,74.50685423151495,0.24408198784747254,0.19960136793416913,9.803596089722301,0.010773683076476184,0.011387157986717364,0.025231240772696575,18.63690399277121,30.874856654029024
standing,normal,normal,77.07782008736932,0.15621908733076215,0.13086001345178322,9.764832428327214,0.029094166404701305,0.006014324261808588,0.015629692366905708,18.925507691347086,30.173864528766558
standing,normal,normal,74.89871486175635,0.1568004615160092,0.20242608139724136,9.641833491851227,0.012704568257798388,0.01949761890550863,0.007610519531335903,20.22574923247061,30.063042430304453
standing,normal,normal,74.58487267591681,0.22504585938121904,0.15112223776007244,9.706953261380045,0.017513871233717893,0.003305947188786282,0.015433601923799351,20.246457338863333,30.652156490330302
standing,normal,normal,75.2747524821083,0.10975589496677406,0.11862287810584188,9.703365946266295,0.01259722501721482,0.010956833748955914,0.01638592458777374,22.74119733718632,30.09469633738299
standing,normal,normal,73.47695987546207,0.16740819460989204,0.20236993356582073,9.639771064430123,0.006154444557701746,0.030062928092144406,0.004231081304768513,21.667840402705366,29.965593520095016
standing,normal,normal,76.67138422413028,0.27207843103289503,0.07641777499363554,9.644217332117066,0.0157707212718054,0.017969546139570074,0.01371145873371309,17.740586290684764,30.211921671166113
standing,normal,normal,73.99202962656837,0.2583891030829904,0.21272104216506066,9.723632186345263,0.005881230338775327,0.015123937759275065,0.005674418121803791,20.373179574945798,29.98772910584317
standing,normal,normal,76.1889042847566,0.303770039932272,0.24355623517158465,9.67717835274825,0.02201213922163945,0.015919246269784484,-0.01038124535177854,19.558031038359474,30.215909942758568
standing,normal,normal,73.58382737816518,0.20092091895947758,0.28382186561376416,9.72288491616349,0.007808994711911358,0.028294055811834893,-0.01211135309007885,16.85841615794829,30.009394606383474
standing,normal,normal,76.27122911621713,0.2571877021603465,0.21692482037472072,9.670929846026944,0.016327818661062848,0.04270692857804396,0.011818662550584952,22.341730387773936,29.608565501688062
standing,normal,normal,76.49644117260067,0.24151679082721228,0.15719580870455666,9.705009636605357,0.005223425532348834,0.02478979825746392,0.013336621052869483,20.081278200919513,29.910062252214082
standing,normal,normal,78.2750798885158,0.15106181421088463,0.17778533699619442,9.72641103451314,0.017569886166453517,0.010778346758223745,0.018696059201056603,20.179967202290506,30.19205002588265
standing,normal,normal,79.11127571760991,0.16131054004482137,0.13776726483442917,9.575489582576699,0.02496044311489183,0.026543656563540578,0.00944415329089545,22.2268698064474,31.100718325023227
standing,normal,normal,77.15993725263964,0.2064610590987614,0.20546973973024465,9.750803663672908,0.014810092317367133,0.022238840242791314,0.0020952554455468814,19.349021905403248,31.37830079184673
standing,normal,normal,77.74293671427199,0.27965933133196985,0.17443921617844074,9.630727662581899,0.008742130799003519,0.020557249122886947,0.020941915184709486,25.564048992950067,30.98816801846199
standing,normal,normal,71.61507074057036,0.178655946502629,0.14939478123699163,9.584160032969395,0.018231705839619146,0.02073317967188404,-0.0028996089974105393,23.059100638921226,29.936796840568405
standing,normal,normal,72.60984245587277,0.18702043243181976,0.1248428523440947,9.682797985513982,0.007272764302523296,-0.0069688664294157154,0.009457051334821878,19.528430601419743,30.717608610115757
standing,normal,normal,74.93813093958265,0.2563282514773879,0.1865555654722585,9.622543186388082,0.035733598032498606,0.020592184340144884,0.010139292919129463,21.792412729626836,30.83958243797814
standing,normal,normal,75.55174982577999,0.1713168996559882,0.1726570529379804,9.69770727108488,0.00456575228866235,0.012871542173228357,0.011064302276918968,20.996169521535712,30.09225583523042
standing,normal,normal,75.29004556515828,0.25457534259612313,0.26230425962488146,9.554862683731429,0.006573124059196512,0.016285591340042087,-0.004075116947178213,23.807985977165377,29.139612076642795
standing,normal,normal,74.44436662481824,0.24678391965737306,0.26357775474970796,9.750517044483026,-0.0012905177121722913,0.014754797337202263,0.014893745612279182,18.778848309068344,30.95090817736945
standing,normal,normal,73.75574438221611,0.18125895962252014,0.2355479984101746,9.731098431804021,0.006390338341809201,0.03159329803364248,-0.0008106332759989735,22.625996860344774,30.203869840736747
standing,normal,normal,77.63187121388853,0.2163066511121059,0.13744432118073485,9.764681891344482,0.00815097863557011,0.014772769794809605,0.020490092258368894,22.586202515936765,30.226181424274404
standing,normal,normal,75.19131261891448,0.230300497567282,0.13597853237518587,9.822835592738905,-0.01081929407883722,0.03696456368290038,0.012110174672026184,18.78307740727288,29.77734833059044
standing,normal,normal,76.60657377625921,0.19811826487875758,0.2551650941008261,9.707995935406341,0.011503017614618777,0.016363877877861442,0.009430543762789326,20.7101618263821,30.609654445740826
standing,normal,normal,75.61560353778412,0.23716320470113578,0.2085432719063971,9.687121166455311,0.010184339330653932,0.02347581705361671,0.004602403196906385,16.57966321468675,29.460725831157713
standing,normal,normal,73.64339054919537,0.22041263778572362,0.11487081978810798,9.772040894612795,0.01472597482413043,0.022560297343138757,0.01982690983945514,20.591690510195363,29.65865088895399
standing,normal,normal,78.73094888892516,0.13602115166321493,0.16875907111521607,9.701826373514757,0.01517659020469123,0.012742561868465344,0.011867667644770784,22.42874013003626,29.363650307467342
standing,normal,normal,74.08923413529335,0.1538383376944548,0.13241576971918334,9.631688872291585,0.020536417966078396,0.01050601111168057,0.03632382064837391,19.376964394016106,29.58733556126071
standing,normal,normal,76.78663580176178,0.23501549397044957,0.17121810868811133,9.708540687025174,0.03560084538268795,0.019039401002753503,0.021492733262856757,21.169672247389748,29.856656887927514
standing,normal,normal,74.59364714974822,0.16865164711061165,0.29062242789984644,9.749542635481882,0.004375332241057323,0.02632407739055521,0.0197255444962673,20.930023019006075,30.958320254254204
standing,normal,normal,77.4436199244344,0.18762406822242478,0.1962783285449977,9.743447046828546,0.01177701000933254,0.006646556412898987,0.013801978510059633,18.059550560219087,30.009145129670053
standing,normal,normal,77.62117149056765,0.2416961077274452,0.22295900396142185,9.695088400197895,-0.006609609335159914,0.024296182191325857,0.012076876871631111,22.519580895862077,30.78231229022185
standing,normal,normal,77.14315767439074,0.2526576426666452,0.19802224230716725,9.747705048816083,0.010283183761304613,0.02029756139495745,0.019382838059759978,19.04650284835938,29.967577383836694
standing,normal,normal,75.76791054356525,0.17827518862838423,0.18454139382656803,9.71554936401436,0.005212513783365227,0.03255756125573521,0.0010539269778049604,21.992241553881968,30.265089884517984
standing,normal,normal,74.62625671167729,0.20982773882557876,0.25159222697343175,9.59601077388741,0.012670502658692588,0.028896307956234372,0.010822839892754243,19.12053788345165,30.57879115374149
standing,normal,normal,77.3309607501307,0.31494490618096255,0.18185807197801707,9.668814823501945,0.02453384477117701,0.035795721457307125,0.004771399728467317,19.165423099799256,30.61373897607423
standing,normal,normal,74.55962636580828,0.1540674026757901,0.1497929616623966,9.64625417044271,0.009653151126132188,0.022342147325365207,0.02550500492814077,19.836430782278985,29.56221979558629
standing,normal,normal,73.60329191852242,0.19752681451737836,0.2337409746083302,9.621409458490639,0.013824097461840507,0.02166452208213056,0.014924512640081492,22.56864479695317,30.064404462309795
standing,normal,normal,76.37833728781564,0.17345015224990912,0.16884297367876178,9.661116601658781,0.0036261287269348233,0.03189016531107552,0.024205042479898548,25.71060027982179,29.944904006299474
standing,normal,normal,74.85850741250104,0.17238884778595145,0.23164659088777556,9.714204611459591,-0.00515744114997232,0.03547505201330062,0.027958776730955218,19.335288853791543,30.438566222554563
standing,normal,normal,74.97442261903123,0.21672283949935126,0.23292721363364155,9.840714317713644,0.008230527725059507,0.012017027554615463,-0.0037931922801452723,20.424596880128032,30.414346156289962
standing,normal,normal,74.93813992011617,0.17411943504819144,0.21118939758194494,9.698850397274906,0.02188393273448084,0.04526932425873621,0.004691312270796793,21.333746054252405,31.067823145407118
standing,normal,normal,75.62112111496354,0.2923353662868017,0.2291964092662982,9.674849553644906,0.015906548306923094,0.031087035805829076,0.01820482181197364,23.688321754138144,30.672756595850522
standing,normal,normal,77.8145480622146,0.2691079495518764,0.23243549437948213,9.68830173437782,0.01146713686433323,0.03206508966508357,0.0018306432901276388,23.93334937917831,30.917718236178267
standing,normal,normal,75.7373466177458,0.2639225931303649,0.20955495340099517,9.70325055837093,-0.003598561409799193,0.027462535660272208,0.016454841811410756,19.213322375345278,30.011497929173927
standing,normal,normal,79.52650944661093,0.21246918418553778,0.27887266398817373,9.693329312732912,0.012790215257703392,0.026078965097165393,0.011866091231563581,19.584443530094,30.137660131065577
standing,normal,normal,74.50713277089895,0.148674235029447,0.20664848370734382,9.650991542954257,0.021950466289248426,0.0047681309521622525,0.0044107815272841164,20.788179985796614,30.52945269994391
standing,normal,normal,76.35442375012903,0.17224002366534008,0.2940578534720295,9.598639026970861,-0.01198805956620082,0.024400144500533325,0.004979457756473888,23.731048058468684,30.1236998955708
standing,normal,normal,73.75753436573856,0.1717960684631636,0.13598478006645529,9.761072012979609,0.01650201177958661,0.01900824136220617,0.028466369960476662,22.216712894598707,30.29752028550848
standing,normal,normal,73.85983046734769,0.19772069918222512,0.2121669724661346,9.683113475950057,0.013520553965142968,0.00748460575809556,0.024437646040732595,17.94894965815052,29.973236772047503
standing,normal,normal,76.03569764321486,0.2228376609576892,0.2284883640116102,9.731339599201211,0.016427227598675438,0.033291525301324315,0.011965211697014701,23.434591663176256,30.43709013855108
standing,normal,normal,77.81800751517703,0.16618038489703651,0.2900470216455408,9.697188943454895,-0.004307751021180481,0.02128104414910789,0.003189483425251192,21.220528611425546,30.92604688617979
standing,normal,normal,78.28128709797744,0.10552296345272345,0.17738468403754618,9.530328447135972,-0.005839028234857232,0.027604146561442975,0.017858001586508323,20.29475204139522,30.221526626714088
standing,normal,normal,77.65091512356993,0.19981987304547158,0.14208176554037288,9.8052378811237,0.018773622905756716,0.01779035826170336,0.010268858389945307,19.866047713741576,30.430915457543207
standing,normal,normal,75.4167656158951,0.16590078760011007,0.14991899950525422,9.680322979497982,0.02797686526849523,0.0264084286126701,0.004288210102172032,15.916530263151419,29.901129046991763
standing,normal,normal,76.34516556271232,0.2029815184960087,0.1676531611147213,9.74887563195295,0.013934853854217496,0.028951932200277322,0.016351718016819696,22.998710873172005,30.41985347316511
standing,normal,normal,77.49910543063868,0.20987998023461998,0.3037630436312633,9.65175685273373,0.027359638031652492,0.021979107834626477,0.0034858199638555165,19.329529576878862,30.62695762625373
standing,normal,normal,74.63222833189135,0.226141774401775,0.17131499980307105,9.69829517854173,0.031422703586118636,0.03727543170100711,0.014363236696740321,19.959305383611362,30.319666378560765
standing,normal,normal,75.8760069563364,0.14886037174007974,0.18713117312883276,9.583199114828568,0.013992231226052792,0.02647195939702741,0.00516813537700626,21.04006265343652,30.445407189092165
standing,normal,normal,79.14797352658006,0.2112225909279986,0.25235491513060776,9.817874938402051,0.0054111573713106,0.030786808334312958,0.009614915304992928,18.548468673995316,29.66425004791607
standing,normal,normal,75.85474540011836,0.12118039215078753,0.2738270174862948,9.79660639479032,0.0037443729849047057,0.02395803533437409,0.014940301862827389,22.967319874973345,30.560929151365368
standing,normal,normal,76.92134753164783,0.19872229645042774,0.2586364509629683,9.73805201082161,0.006293856679138941,0.02771698710648345,-0.018485426206300754,20.29938969230916,30.08135065282478
standing,normal,normal,78.8975314007442,0.1440165052686928,0.13526592621395472,9.781257875116495,0.005322987986881087,0.02346503881730716,0.009530794211208159,18.1205724424438,30.255023623438746
standing,normal,normal,77.75408165444624,0.24981334097235702,0.1753121708419344,9.591039267093816,0.005718848390340875,0.03500759790634311,0.018502217421134927,21.953643782120512,29.936803110324572
standing,normal,normal,74.30269573118429,0.3038373991780421,0.21909677261157767,9.730102915303375,0.02030283454031842,0.022387891590265135,0.007409578541792969,19.301484591363142,29.87134597951305
standing,normal,normal,74.80730030183004,0.23638147718184901,0.202597294290365,9.75128480540509,0.009192834198914177,0.020786351903160905,-0.009982006845321077,20.05679748117187,30.035111105396066
standing,normal,normal,77.23265534940496,0.055187231090315536,0.3044187352390364,9.690228726029137,0.021081828167375166,0.009600940728744692,0.016127739050625697,21.092976951795983,30.499204043943863
standing,normal,normal,73.49316887365268,0.19046587996183267,0.21087164365898614,9.760904741148211,0.014956818879726046,0.021504189051435765,0.013649610024662254,19.35246207860839,30.915612541546714
standing,normal,normal,80.60683117047655,0.2525327198003806,0.2552762966478992,9.783092121389226,0.016387302220291847,0.008569950872695164,0.026334315323010962,20.68476240593283,30.280439618685985
standing,normal,normal,73.70730921396262,0.1967930826703504,0.21643812051517403,9.722495005081518,0.014219207542352848,0.036137112690586476,0.014535343015139798,21.605270930478067,29.948289659992255
standing,normal,normal,75.7116867294187,0.1386196092431504,0.22987000349249292,9.749082091961762,0.0070243649664000814,0.0337570681331162,0.008499444129674733,23.128174336576713,30.775788195569856
standing,normal,normal,76.6511529069431,0.1451862456552399,0.12799745587028527,9.811615354425747,0.0015303865168167213,0.010086076505436928,-0.011533901136037148,21.05385635143226,30.356231619032588
standing,normal,normal,75.322076504621,0.2504908544671317,0.16559248274111382,9.8576705063741,0.019817654869915942,0.016751686164913775,-0.014994057148735732,18.953820413185007,31.056806064054545
standing,normal,normal,81.38188514518149,0.25112852160048205,0.32198762031696365,9.796899097295736,0.015639091200523595,0.02594754341665286,0.018534155587803077,19.02085506647281,29.791840501217244
standing,normal,normal,76.51785717957353,0.1968703436050239,0.1623017705566662,9.680352744619325,-0.006929568141953854,0.019016603732052502,0.00011408892849082593,20.56238284793875,30.041680441580752
standing,normal,normal,72.99282136556846,0.24591583030011566,0.12147496981884115,9.630726030440076,0.01940771187988216,0.010175126064616903,0.007753668500029754,20.559788302306956,30.60680091453784
standing,normal,normal,76.50010419804912,0.13329872525408978,0.16993161780243932,9.722384735389976,-0.0059299373353166925,0.02440474737960399,0.009803622010733188,18.46331109027273,30.142150202458385
standing,normal,normal,76.70497990883429,0.20626122513239536,0.17852972294373737,9.70856082521226,0.01543298029036388,0.020488600703257042,0.010405916912038824,21.047828268129326,30.695656171989537
standing,normal,normal,74.39601662438649,0.28747883715934697,0.13780683823043577,9.651496636154286,0.002815927344308026,0.028949243769444414,0.007050503217079722,19.474198164898105,29.63895789128012
standing,normal,normal,78.49548414534746,0.15823264733701214,0.3072574563886694,9.616868110667934,0.013098207102270276,0.026337768809320986,0.014137990974514982,19.653018751512263,30.36159766488952
standing,normal,normal,75.82942468224459,0.1926498999185756,0.2481939558397455,9.854736610111393,0.004425082149921664,0.006301970204209221,0.009117179516487451,20.94035860053315,30.317524588791645
standing,normal,normal,81.55941867530865,0.28388504070382203,0.17232058791460028,9.73982881554297,0.02628396623128538,0.01620872259012513,0.007964196398976383,19.792650864060537,31.00564672217763
standing,normal,normal,75.4366381721027,0.13880298666188717,0.20170417341296132,9.646101873825895,0.012337859117907477,0.004441043537963728,0.013308802322144571,19.57048653861427,30.140288981973598
standing,normal,normal,78.46705792321785,0.2613834496236646,0.13951794906543974,9.817080067078638,0.014190190093660453,0.012949881442415913,0.00944230922342294,17.81252871485709,30.599622627939027
standing,normal,normal,76.11665382504344,0.1539663203460317,0.2084680412018039,9.601039985216651,0.008887739386512997,0.010960923585352103,0.002644700574102334,20.152010782824824,30.215502396978547
standing,normal,normal,77.67218635042087,0.14538436176637107,0.18417957751525993,9.784916838998543,0.011417169136399048,0.04319329539981694,0.013933178393943719,22.382620241188537,30.29365524836287
standing,normal,normal,75.78409823298007,0.19237650818097282,0.23540543383442952,9.76696916217562,0.002140105394920506,0.006687670464422219,-0.008362053731032966,19.781767071594995,30.153416361912914
standing,normal,normal,76.61598265382509,0.21942893022654822,0.3246499758716396,9.699575036192206,0.01838490774451642,0.020818293585475652,0.009011103468088574,18.393266787652255,29.288843762819006
standing,normal,normal,77.63815296597554,0.2160848903098007,0.16659547731784757,9.769442964467556,0.008250402433045914,0.012442548405071554,0.015365098435704036,20.219450911622697,30.30695692562876
standing,normal,normal,74.20306403641793,0.2542947782915789,0.22373491164399764,9.698248112887839,0.018177662992002873,0.033902075490173135,0.015578103063518624,21.056362314738255,30.246352401342318
standing,normal,normal,76.22070523968677,0.18473876478226664,0.16952438989203586,9.686912008791017,0.010566499248971071,0.02529692754356731,0.009295012219409088,18.57632753529968,29.87395453476985
standing,normal,normal,77.37300328765241,0.1530332303090623,0.19279562221391924,9.615321368001121,0.015999287299962046,0.03530750832343697,0.022187618516973165,21.52894882962024,29.559813373458454
standing,normal,normal,76.17311425813958,0.18314570144409803,0.16932986682295303,9.67882712194583,0.006118231814587712,0.02170416222375488,0.011605739810498646,24.581452273699906,30.459466982880844
standing,normal,normal,76.80609204030682,0.2474777067720662,0.12575510157750483,9.521225520556863,0.01934319911239274,0.006331213015845789,0.0077523459810731644,22.6738763394927,30.926258509914536
standing,normal,normal,72.65977394788128,0.23795775801513236,0.17117447996366403,9.518627039549855,0.0045375555174751725,0.023918040054025466,-0.004789115687741288,16.39603912483996,30.216585091281914
standing,normal,normal,75.56671983955832,0.20597901842070768,0.15134655295592223,9.783760005116514,0.0084147042697303,0.019726954604900683,0.0006673204092680404,20.16938030165401,30.281716599840436
standing,normal,normal,74.51343549761698,0.2855854240071172,0.13140494285343218,9.587050702148627,0.024711703274936086,0.01790676322848134,0.0033092726134008347,18.630394571946198,30.030821576030633
standing,normal,normal,77.67980937479214,0.23389629356696345,0.17560442959271488,9.851011574928584,0.003942850769966616,0.02742095372009307,0.01299292580406492,19.388768920526275,30.880403885418772
standing,normal,normal,78.4034825787976,0.16232910648269083,0.22299860714695582,9.652559924117352,0.030133872475266228,0.021365353310827374,0.006346784486878913,23.923022393453707,30.212801659626304
standing,normal,normal,76.36936061172982,0.2600206953972213,0.1671552860514302,9.626716231212264,0.015366527525272861,0.031857041546629966,0.017189533106650667,18.305747420940605,29.86135438459574
standing,normal,normal,78.19209537161163,0.27506668259777434,0.18386600805789322,9.682441688848145,0.02328194141849058,0.0255623000940066,0.014558877720816077,19.686409822861076,29.731275733303264
standing,normal,normal,80.73000468980217,0.20285065624485424,0.21342961394316284,9.806992789848877,0.015078357562896237,0.02538296079049633,0.02072507337309802,20.11296353923971,30.721136051232495
standing,normal,normal,75.87009454091422,0.10168217053119992,0.30281035649701615,9.62277541439948,0.00778746376414228,0.017231867001110793,0.013074066978091008,19.92158066532199,29.982076322391585
standing,normal,normal,78.43147442507859,0.19164391431067943,0.214128997524415,9.68259162116715,0.026073455760199926,0.024909749516382515,0.017348777860498175,23.520946976719493,30.216769024572425
