window_id,timestamp,heart_rate,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,gas,temperature,activity,environment,physiological,situation
7,14:00:04,80.68277445870923,0.20501731109734,0.27099195465820414,9.674174348533215,0.01800991268704301,0.02002831121736929,0.024665803075545615,25.340032711261877,29.64086457268962,walking,normal,normal,normal_walking
7,14:00:05,85.56783219139804,0.27986912594226526,0.20041742609105162,9.770983044999374,0.02528624120220855,0.030345783123892054,0.05007330797895883,20.335971424526562,30.173098821166334,walking,normal,normal,normal_walking
7,14:00:06,84.02331679139742,0.24080094648578215,0.2795478501627921,9.756035536003754,0.029665098732517933,0.01913781778821164,0.04167354055033486,22.452715228390943,30.295932903998917,walking,normal,normal,normal_walking
7,14:00:07,77.68743112370016,0.31717944599432574,0.30804192793173946,9.59742299795898,0.0476708550593994,0.03152200338678627,0.023674738488372708,17.228308814510253,29.455209791475834,walking,normal,normal,normal_walking
7,14:00:08,77.97002104607037,0.2676792858980901,0.3786095153160004,9.664000649095794,0.020706226492886663,0.013148578889309905,0.023845498686273725,18.73544059186975,29.76719815844491,walking,normal,normal,normal_walking
7,14:00:09,85.00507419030596,0.3704644223867053,0.14020919672180496,9.670198580824955,0.013312060346328519,0.029028825727706403,0.03634378919423924,20.325963594813647,29.96569181084388,walking,normal,normal,normal_walking
8,14:00:00,77.6126934203682,0.07024467274094248,-0.024266998877249868,9.631534250722732,0.012189688375202727,-0.01679790279018508,0.007714082529753584,18.185723295249886,33.420563937220805,standing,normal,normal,normal_standing
8,14:00:01,70.83122753191797,0.07062514808729244,0.1444334192115466,9.856991859892736,-0.003639905248399142,0.01705395621394279,-0.006671456716435315,17.004690137722193,30.397316308219434,standing,normal,normal,normal_standing
8,14:00:02,74.75696726147596,0.01934197453977278,0.11110654172104906,9.587650275125748,0.0035668016065102063,0.026740512299782734,0.0016563959448473234,22.501239175445033,30.649022373905876,standing,normal,normal,normal_standing
8,14:00:03,81.19421772637077,0.1010013563499196,0.07323290794931088,9.712821998536958,0.01239118006137219,0.005584064497155332,-0.00290640140138357,20.496909991838923,30.82763215272779,standing,normal,normal,normal_standing
8,14:00:04,75.0250208915576,0.11734494613052975,0.16314997624852595,9.773496197354273,0.002344343500614154,-0.004107368969802863,0.01744791003773248,13.688628001698266,29.374503960715288,standing,normal,normal,normal_standing
8,14:00:05,77.37101288328212,0.03789660024963088,0.04645132186434231,9.674283590188237,-0.00020394203784270676,-0.01125124380791351,0.014696378943279204,16.85712240492996,29.950731314736096,standing,normal,normal,normal_standing
8,14:00:06,74.99145505033881,0.129748371509759,0.11163042899038175,9.734953736670452,-0.007255815992482194,-0.004547745708572328,0.011618092382078159,22.774355527550576,31.292828776411426,standing,normal,normal,normal_standing
8,14:00:07,75.58291142409469,0.13039383676652375,0.1616375024246518,9.78449373356934,0.015186548941902384,0.028896048143074504,0.007530066667350725,23.6922582851958,29.424599704465937,standing,normal,normal,normal_standing
8,14:00:08,77.20128389513428,0.032341365009747006,0.1912455910005278,9.632815868085332,0.008532546193287574,0.032645381731887836,0.009992576421612132,15.68701161541108,30.12025692099754,standing,normal,normal,normal_standing
8,14:00:09,76.31226640809744,-0.06540048759165734,0.11686558048493592,9.81202773561177,0.006109875485609395,0.024678386172107644,0.00808488138125505,23.067995049921638,31.591173574943507,standing,normal,normal,normal_standing
9,14:00:00,93.83371347932119,0.2987115763202278,0.2724215748922389,9.610507454247525,0.053634746189497165,0.04129914317998978,0.03426704335094325,20.819441276186282,30.078139151055005,walking,normal,elevated,elevated_walking
9,14:00:01,92.03471619123783,0.21677826737632347,0.3470615134923423,9.638302529527415,0.0450082377886206,0.007241212164039737,0.07720632238876744,18.623620981127885,29.34217519146222,walking,normal,elevated,elevated_walking
9,14:00:02,87.07262289139094,0.3659041207431918,0.28369009415884594,9.643977244661864,0.02171783874250822,0.04009883233158966,0.017995939784361804,19.522055560764983,30.483839024002656,walking,normal,elevated,elevated_walking
9,14:00:03,96.32072356059673,0.17038252763530037,0.2862931184677114,9.617086968693538,-0.0017550579850907563,0.03185441631717956,0.06124835879132577,17.53695143693863,29.93394762359262,walking,normal,elevated,elevated_walking
9,14:00:04,90.19082875199611,0.3341761610668792,0.14057903056955534,9.83790902913814,0.0683384168884174,0.03716177527057328,0.0422114771036492,14.041673171602625,29.5138081493117,walking,normal,elevated,elevated_walking
9,14:00:05,90.97218675588817,0.2051294622873847,0.19126313630091646,9.717437238022114,0.011731588609460296,0.033456145022685124,0.013183310489239847,27.467740625096095,31.024619627592973,walking,normal,elevated,elevated_walking
9,14:00:06,93.75283770083489,0.18250599757013236,0.1575429980079846,9.630529622114997,0.03525013704910819,0.02762912736349115,0.020836003676052633,15.003373474596401,30.245501380871808,walking,normal,elevated,elevated_walking
9,14:00:07,96.47484545795913,0.19949158548769969,0.16637056773869602,9.623571945472,0.011338557288643771,0.04360139113634279,0.044902354448890534,19.611571157638185,29.06332441166231,walking,normal,elevated,elevated_walking
9,14:00:08,92.7367294653661,0.18865712829621595,0.15023523273552547,9.786170174510382,0.03271435718612831,0.04999201413634399,0.04483387974524556,17.53211791988954,29.16917931006975,walking,normal,elevated,elevated_walking
9,14:00:09,90.59635118191059,0.20679908975693706,0.37510045887464066,9.753590930723476,0.05157935398388046,0.024402211998883663,0.04195772292616211,18.447386085690653,31.429182522265425,walking,normal,elevated,elevated_walking
10,14:00:00,94.87934380798328,0.2370791963743887,0.2990066423236698,9.489743363080414,0.007468312335702481,0.022126370738481914,0.02695712067263141,23.445408637226713,29.355778369853986,walking,normal,elevated,elevated_walking
10,14:00:01,88.92937829834965,0.28165856494323765,0.266800206659981,9.805574739950924,0.019869986466839847,0.03234479131651234,0.024101539276408672,21.004300076358092,29.24477216111721,walking,normal,elevated,elevated_walking
10,14:00:02,87.20534040390797,0.2177264802505789,0.2925349866802082,9.803940749688422,0.031672736499800756,0.03396407349828277,0.01482870910412554,21.9390124748182,30.432637694350202,walking,normal,elevated,elevated_walking
10,14:00:03,92.34141717703807,0.22082696321617898,0.350442075897908,9.757389644260925,0.03741351748597711,0.0310007296383609,0.03989162093618493,16.22044236418875,28.89395830659037,walking,normal,elevated,elevated_walking
10,14:00:04,99.59616097678622,0.2901212962515123,0.3290359771498654,9.593523733742476,0.035925185123010545,-0.007150670771820397,0.012904953283816696,17.887320619768012,27.938915996022292,walking,normal,elevated,elevated_walking
10,14:00:05,92.92185173511275,0.28713369895770613,0.23609611416455942,9.657060438724384,0.02373166911871634,0.039762364330973736,0.03207752195559371,26.29295851913117,30.88901741377707,walking,normal,elevated,elevated_walking
10,14:00:06,99.1181800459134,0.3289196374124334,0.1779920833590608,9.620636472930364,0.017658204724786027,0.011748121002022025,0.04639606335608512,13.980175275790238,29.598011908886484,walking,normal,elevated,elevated_walking
10,14:00:07,98.46082640358179,0.3377019319382446,0.2681411189791836,9.705924340938502,0.02683615653340209,0.024250948006445477,0.04761567227314044,21.498697411299865,30.235407441419188,walking,normal,elevated,elevated_walking
10,14:00:08,92.88165203752375,0.17838329868488673,0.3616849224807517,9.734415600045924,0.03770388955680976,0.03433165653978974,0.041993596105422124,22.443348024463027,28.897298072930948,walking,normal,elevated,elevated_walking
10,14:00:09,95.86467063481801,0.23956025707441908,0.27485276703756,9.761770625272018,0.03854760771678728,0.026600803880061,0.015071582322320302,22.65391702378527,30.9725674344331,walking,normal,elevated,elevated_walking
11,14:00:00,68.80826991644719,0.04428866674129051,0.07362980516574053,9.847961154464826,0.010868098065661323,0.0022283788077787966,0.016140183954475376,15.917174676947791,29.45353824503704,standing,normal,normal,normal_standing
11,14:00:01,81.54394028610866,0.1186199417025216,0.05001281825389565,9.699401688421467,-0.0005920465909460392,0.02201803578859858,0.015686617428149585,19.482624795436784,30.352054462654838,standing,normal,normal,normal_standing
11,14:00:02,74.7848479663082,0.1534607761973391,0.04079054942718477,9.675716135738117,0.023946371512088952,-0.0012445671758899504,-0.004840904785738717,19.206524963286164,29.77654601921318,standing,normal,normal,normal_standing
11,14:00:03,75.43594783643258,0.007730428771546269,0.1363100417358449,9.77103375301338,0.0033493376552798894,0.005468564863460388,0.04406550651185041,19.22342282790813,29.859148780205686,standing,normal,normal,normal_standing
11,14:00:04,75.67139782294933,0.12775325229074774,0.14954190290462288,9.740349540758125,0.027343630012905344,0.0010643409202333257,0.020385960230884344,25.24010389414316,30.394388646386325,standing,normal,normal,normal_standing
11,14:00:05,76.0842550400188,0.15859715497307292,0.02305492965858083,9.809373112124954,0.017989860919200826,0.016100917543955432,0.0032937453362910955,23.040664931870175,28.713914596205452,standing,normal,normal,normal_standing
11,14:00:06,75.02964314301086,0.02345417281324931,0.13800133654997712,9.78844215423762,0.012860743807568298,0.03836948428765459,-0.004026581553333582,18.73315337669009,30.020228212970018,standing,normal,normal,normal_standing
11,14:00:07,73.6919549254991,-0.013606749299191687,0.11138694381315055,9.697869439438387,0.02271276054743356,0.0020739886759835163,0.002850976636270831,21.418621105723755,31.204851058697574,standing,normal,normal,normal_standing
11,14:00:08,74.71737107698422,0.0996647192204195,0.07207922720114372,9.731219501480725,0.009105640846349938,-0.0007384371751306545,0.04395436366957254,23.411815810805866,29.490054840800674,standing,normal,normal,normal_standing
11,14:00:09,75.50716994465115,0.07347237589947463,0.14775659117620035,9.912508815808668,0.0045527689225669495,0.028112953987755422,0.02314489456346981,22.148979444215456,30.078347932989804,standing,normal,normal,normal_standing
12,14:00:00,80.51060551117979,0.1794461286000154,0.20848052048859309,9.71768656671773,0.027487704389381626,0.01215972019346516,0.010935396829532547,19.701745228655515,28.870388229620307,standing,normal,normal,normal_standing
12,14:00:01,73.11957251131987,0.24429856536385916,0.07479605710735283,9.915765421799751,0.031915182039912435,0.009710767975321678,-0.003571293825999607,22.598314343263368,29.35783228716376,standing,normal,normal,normal_standing
12,14:00:02,73.36424304805075,-0.01650137974453557,0.04993911441067148,9.60481707981549,0.015483053449558623,-0.0004548500718686548,-0.006521334047224594,18.578342256397278,29.17058613084939,standing,normal,normal,normal_standing
12,14:00:03,77.63620765996828,0.03214603061432554,0.15012652857506154,9.708932744761636,-0.008401802294734228,0.0010456746121882445,0.01625525504831038,15.030941900946058,29.15611675670853,standing,normal,normal,normal_standing
12,14:00:04,78.02942036119506,0.13636663525249898,0.14394208674350767,9.653105524537748,0.019015706398758308,-0.0038192554508381417,0.02420948802658158,17.957739463143707,30.197138254674677,standing,normal,normal,normal_standing
12,14:00:05,76.4412185079649,0.14720823261734023,0.17926600720166813,9.759302274040607,-0.02224497075087018,0.026856085231941787,-0.010639031234850037,25.50434440494843,30.34852723616915,standing,normal,normal,normal_standing
12,14:00:06,74.62332851010139,0.13496198247237717,0.14967851981136585,9.732652636535867,-0.015376267521692645,0.015515582415566156,-0.012725202712254245,16.754920665456915,30.09199490471522,standing,normal,normal,normal_standing
12,14:00:07,74.18079961035525,0.15018517458234962,0.09600090483403834,9.6054567216321,0.03134438935691639,0.004065541439597455,0.01731535817428947,31.174341745755676,31.40477991591808,standing,normal,normal,normal_standing
12,14:00:08,78.75737686529267,0.12075408178445131,0.11070646112639468,9.694755294384413,0.003341889147505262,0.018834896750800474,-0.00676726168672573,23.180336921194577,29.160217369319906,standing,normal,normal,normal_standing
12,14:00:09,71.14233821027084,0.13272853315445157,0.08008126372193887,9.914140418473552,0.02728534046236491,0.000972863018257655,-0.00823493096502505,17.80632662891533,30.745768062505547,standing,normal,normal,normal_standing
13,14:00:00,76.58442592005893,0.20032680914058248,0.19171602543655547,9.696982849082723,0.007794718957839359,-0.007602876428125209,0.006464720686982998,20.097268579458365,29.717228045549398,standing,normal,normal,normal_standing
13,14:00:01,76.20883244526625,0.10120665857257734,0.08834718696821105,9.797431107892546,0.0022905180175169532,-0.011257510847003644,-0.020637006771161176,15.886895604436793,29.478101128409058,standing,normal,normal,normal_standing
13,14:00:02,74.56489251000313,0.1686082254205852,0.06156454976219538,9.682022185065792,0.015193203602090616,0.012265550353760798,0.011041046725408853,4.794487212556035,29.210979456567806,standing,normal,normal,normal_standing
13,14:00:03,73.84306526570681,-0.02188294964700302,0.07888769833016629,9.731971588854497,0.02578005116372717,0.024359629177262768,0.018343900151202616,23.740778276104017,29.3588187603751,standing,normal,normal,normal_standing
13,14:00:04,75.78458722526547,0.13420580512985658,0.11053339111590009,9.73674232448166,0.025557430490203967,-0.01277489470698902,0.007282179655497662,8.66537017594599,29.626614661861833,standing,normal,normal,normal_standing
13,14:00:05,74.61193281528062,0.026325186479686832,0.01555971115038518,9.747859906098824,0.011732747749639255,0.006228335661714901,0.012309203760694123,12.624551558746155,29.46875713927804,standing,normal,normal,normal_standing
13,14:00:06,73.65516663276311,0.11507587185225059,0.17132186785104622,9.611276249667291,0.028381797223060855,0.01032184336067358,0.03759022576188916,19.788895446557405,28.954618729735955,standing,normal,normal,normal_standing
