scenario,time_step,heart_rate,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,gas,temperature
normal,1,73.45398043228907,0.1287781247825562,0.2645954737253467,9.761632621855599,0.010122550871294714,0.022489991456227248,0.017255718038975208,21.744641273441356,30.091671002869177
normal,2,79.37960586643534,0.0362831282707058,0.18422734934957719,9.762043366922315,0.005958508573224243,0.01580139078909612,0.007003036772779889,20.300787572952416,30.17087798788858
normal,3,78.75234167843178,0.11475757514519518,0.16039300378938076,9.891572938292718,0.014752119190930252,0.017115481721687986,0.00550792664325821,22.358880241442574,29.76541217394765
normal,4,71.57373094181824,0.05216717023616899,0.18201874931138684,9.80026218498591,0.016769361870827067,0.01942730077373691,0.01618908155986731,20.093961187529484,29.77496726426038
normal,5,76.245699864695,0.11543316502176247,0.2213484463426667,9.743767895408107,0.004661897853087028,0.019288102574893533,0.010601478158559495,16.931771658528756,30.638838410949255
normal,6,75.66462802395918,0.1353789155219148,0.20202555444230327,9.9030373962441,0.006257567317217232,0.027755759877612616,0.010578373171464293,23.510681684886407,29.875517925760462
normal,7,76.94314190190872,0.12058154379995319,0.23175273460548765,9.712063025678844,0.013226879747925737,0.026843157787661744,0.005175382697099478,17.63348297466845,28.98038391111995
normal,8,74.46118633111088,0.14885846636713876,0.15859695625355327,9.714830878032243,0.013587711278979812,0.02751178526048014,0.010370473902098876,19.88890460220676,30.192032724469655
normal,9,74.93461050381181,0.12009017646490117,0.21099794738290545,9.753006010683633,-0.0003372105001993829,0.01955439980243606,0.0034776524974757337,18.972266165326612,29.470393239055525
normal,0,74.87464180545366,0.08409227144882678,0.17621381503212968,9.794648482002273,0.014775711602506191,0.015071369768322282,0.012520232577589222,17.92951535516125,29.72317534732641
normal,1,72.6042442148223,0.10641939732202667,0.19663015850927512,9.788951520023339,0.019823625664581946,0.020176317759858644,0.006501372460037073,21.22833340008685,30.378753855023653
normal,2,73.93899770477894,0.054544268134043436,0.24100622802333577,9.882248385675064,0.0071209087967766,0.01862474151424178,-0.0015096058236779234,19.501927920887244,30.288278481527882
normal,3,75.62250030908707,0.07133378678198724,0.15180661039227283,9.810173181793362,0.02539440404227619,0.025597874557172884,0.009360412042596168,18.487298509431394,29.288873145201162
normal,4,73.70685423151495,0.09976082076050148,0.2443983241667008,9.803868415382382,0.0045922599819280254,0.028435708175362825,0.014408198784747254,18.277431597343472,30.76156203863483
normal,5,76.07782008736932,0.05851600807106992,0.22778532642594926,9.895470832023507,0.004813769228367718,0.01904830660958196,0.005621908733076214,17.202864852361717,30.281484618345285
normal,6,73.69871486175634,0.10145564883834482,0.17507149650766887,9.813522841288993,0.00756437308117652,0.017038030378805656,0.0056800461516009195,19.899523781101728,29.880525976566794
normal,7,73.18487267591681,0.07067334265604347,0.20297996916287678,9.83756935616859,0.007116143347158337,0.02377695612912878,0.012504585938121903,16.66118943775726,30.271680096189968
normal,8,73.6747524821083,0.051173726863505124,0.20144254839984146,9.812986125086075,0.012852993342965796,0.016183704217287417,0.0009755894966774047,18.191366749791182,30.319296229388687
normal,9,71.67695987546207,0.10142196013949242,0.17418759904148143,9.78077222278851,0.009669601006763418,0.013944919001187717,0.006740819460989204,22.01258561842888,29.711554065238424
normal,0,76.67138422413028,0.025850664996181327,0.17609314233588572,9.828853606359027,0.00435146572671191,0.022649020889576415,0.017207843103289502,19.593909227914015,30.185572936685656
normal,1,73.79202962656836,0.1076326252990364,0.21012807986225607,9.779406151693877,0.0104329489373645,0.019221613823039604,0.015838910308299037,19.024787551855013,29.78372090609019
normal,2,75.7889042847566,0.12613374110295078,0.1902192940349648,9.860060696108198,0.007895077595898685,0.021448874284482066,0.020377003993227193,19.183849253956897,28.98093773241107
normal,3,72.98382737816519,0.15029311936825848,0.20980782121292488,9.789044973559557,0.0006460403948707217,0.018242432579793456,0.010092091895947758,21.658811162366977,28.894432345496057
normal,4,75.47122911621713,0.11015489222483243,0.18754136258297596,9.831639093305315,0.013854325969434835,0.012607068771100793,0.015718770216034645,24.54138571560879,30.090933127529247
normal,5,75.49644117260067,0.07431748522273399,0.20214698711658177,9.776117127661745,0.00770319550229878,0.015750778152676042,0.01415167908272123,20.957959651492782,30.166831052643474
normal,6,77.0750798885158,0.08667120219771665,0.21131901479134557,9.837849430832268,0.007449918005726265,0.018650625323533145,0.005106181421088463,18.15566935164475,30.43480296005283
normal,7,77.71127571760991,0.06266035890065749,0.14663839253287164,9.87480221557446,0.012067174516118506,0.02938397906279033,0.0061310540044821355,21.308731312708115,29.972207664544772
normal,8,75.55993725263964,0.10328184383814679,0.22177299871696077,9.824050461586836,0.004372554763508118,0.03222875989808413,0.010646105909876137,20.447768048558263,29.604762772277343
normal,9,75.942936714272,0.08466352970706445,0.17031185539224258,9.793710653995019,0.01941012248237517,0.02672710023077489,0.017965933133196985,20.111449824577388,30.547095759235475
normal,0,71.61507074057036,0.06963686874219498,0.15035429984402693,9.841158529198097,0.017647751597303068,0.019209960507105054,0.0078655946502629,20.146635934376807,29.355019550129473
normal,1,72.40984245587276,0.05490571140645682,0.1926277080774217,9.786363821512618,0.008321076503549359,0.028345107626446965,0.008702043243181976,14.606226714116858,29.972852566741093
normal,2,74.53813093958264,0.09193333928335509,0.16680422273774992,9.928667990162493,0.013481031824067092,0.029244780474726728,0.015632825147738786,20.118436868028976,30.006964645956472
normal,3,74.95174982578,0.08359423176278824,0.19901740189352005,9.772828761443312,0.010990423803839276,0.019278197940380288,0.007131689965598819,18.574308434645673,30.053215113845948
normal,4,74.49004556515828,0.13738255577492886,0.13779829302775554,9.782865620295983,0.017519964942913444,0.00674515095803494,0.01545753425961231,19.257118268008416,29.29624415264109
normal,5,73.44436662481824,0.13814665284982477,0.22165016192129705,9.74354741143914,0.004447120772670856,0.028761352217118112,0.014678391965737305,18.950959467440452,30.24468728061396
normal,6,72.5557443822161,0.12132879904610475,0.2133278993445812,9.781951691709047,0.01356499215086194,0.018798373009209324,0.008125895962252012,22.318659606728495,29.45946833620005
normal,7,76.23187121388852,0.06246659270844092,0.22772081057620705,9.790754893177851,0.01296550628984192,0.01845226780343005,0.01163066511121059,18.95455395896192,30.524504612918445
normal,8,73.59131261891449,0.06158711942511151,0.25264382545953096,9.695903529605815,0.002957693518182202,0.01221685413238048,0.0130300497567282,23.392912736580076,30.105508733601308
normal,9,74.80657377625921,0.13309905646049563,0.2034268294598612,9.807515088073094,0.0072754045659552515,0.021995680571760354,0.009811826487875758,19.27277557557229,29.971527188139465
normal,0,75.61560353778412,0.10512596314383826,0.19448049990941962,9.80092169665327,0.0014491580367168716,0.013259072889471434,0.013716320470113575,20.695163410723342,29.73012015984532
normal,1,73.44339054919537,0.04892249187286479,0.2308746691197693,9.823629874120654,0.010979226275488408,0.01510813611192484,0.01204126377857236,20.51205946862775,30.49134549197276
normal,2,78.33094888892515,0.08125544266912964,0.20078273150632503,9.825882951023457,0.015071850325090654,0.010795628843341773,0.0036021151663214925,18.548512373693068,30.09338338223854
normal,3,73.48923413529336,0.059449461831509995,0.17072380241068003,9.852682089830394,0.006942410985040259,0.012966694515758888,0.005383833769445479,18.101202222336113,31.316191032418697
normal,4,75.98663580176178,0.0827308652128668,0.20366029443936084,9.92800422691344,0.01092418061847437,0.015708211099093934,0.013501549397044958,19.8078802005507,30.574636663142837
normal,5,73.59364714974822,0.15437345673990788,0.22123255806366426,9.771876661205287,0.009825057547515191,0.028854003178177552,0.006865164711061163,21.264815478111043,30.486277224813364
normal,6,76.2436199244344,0.09776699712699861,0.21862016292652034,9.808885050046664,0.0021488764005477175,0.016364314120875658,0.008762406822242476,17.3293112825798,30.19009892550298
normal,7,76.22117149056764,0.1137754023768531,0.1978950286562406,9.716951953324202,0.012798952239655199,0.02540390362777311,0.01416961077274452,20.85923643826517,30.103843843581554
normal,8,75.54315767439074,0.09881334538430035,0.22044502092117874,9.801415918806525,0.003616257120898453,0.014594717297958689,0.015265764266664518,20.05951227899149,30.469141902988
normal,9,73.96791054356525,0.09072483629594083,0.2066640131490114,9.776062568916826,0.010480603884704917,0.017688623556474787,0.007827518862838423,22.511512251147042,29.552696348890247
normal,0,74.62625671167729,0.13095533618405905,0.15543318880889084,9.813352513293463,0.007801344708629126,0.027234889421768667,0.010982773882557873,21.779261591246875,30.041141994637712
normal,1,77.1309607501307,0.08911484318681023,0.18663492435797685,9.872669223855885,0.007413557749498139,0.0270467372009279,0.021494490618096253,23.159144291461423,29.738569986423364
normal,2,74.15962636580828,0.06987577699743797,0.17696607304687617,9.798265755630661,0.008591076955697463,0.013277747444828614,0.005406740267579009,20.46842946507304,30.775250246407037
normal,3,73.00329191852242,0.12024458476499812,0.16631833935313106,9.819120487309203,0.01492161199238292,0.018930055778872454,0.009752681451737836,20.33290441642611,30.246225632004073
normal,4,75.57833728781564,0.08130578420725708,0.18333568642519238,9.768130643634676,0.02227650069955447,0.01681130007874342,0.007345015224990912,22.378033062215103,30.710252123994927
normal,5,73.85850741250104,0.11898795453266534,0.206087690625539,9.724212794250139,0.0058382221344788566,0.022357077781932022,0.007238884778595144,23.095010402660122,30.897938836547763
normal,6,73.77442261903123,0.11975632818018492,0.2603061361629905,9.791152638625299,0.00806149220032008,0.021429326953624525,0.011672283949935126,18.403405510923093,29.310340385992735
normal,7,73.53813992011617,0.10671363854916696,0.19950731311781744,9.859419663672405,0.009834365135631015,0.02897278931758894,0.007411943504819143,25.053864851747242,29.73456561353984
normal,8,74.02112111496355,0.11751784555977893,0.18922123727638823,9.829532741534615,0.01522080438534536,0.023409457448131558,0.019233536628680166,22.217407161165816,30.41024109059868
normal,9,76.0145480622146,0.11946129662768928,0.19498645759049438,9.807335684321666,0.01533337344794577,0.025846477952228365,0.016910794955187637,22.413017933016715,29.591532164506383
normal,0,75.7373466177458,0.1057329720405971,0.20139309644468448,9.732007192951004,0.008033305938363197,0.020143724114674088,0.016392259313036492,21.492507132054442,30.32274209057054
normal,1,79.32650944661091,0.14732359839290424,0.19714113402839145,9.813951076288518,0.008461108825234997,0.021095751638319695,0.011246918418553777,21.21579301943308,30.09330456157818
normal,2,74.10713277089894,0.10398909022440629,0.17899637555182482,9.859752331446243,0.010970449964491539,0.02536815874929886,0.004867423502944699,16.953626190432452,29.720539076364204
normal,3,75.75442375012904,0.15643471208321771,0.15655958298751269,9.690059702168996,0.017827620146171702,0.01967124869463506,0.007224002366534008,20.880028900106666,29.748972887823694
normal,4,72.95753436573857,0.061590868039873174,0.22617371984840434,9.832510058897935,0.013541782236496767,0.021219003568855994,0.007179606846316359,19.801648272441234,30.923318498023832
normal,5,72.85983046734769,0.10730018347968076,0.1927629182643101,9.817602769825715,0.0023723741453763056,0.016540459650593777,0.009772069918222511,17.496921151619112,30.72188230203663
normal,6,74.83569764321486,0.11709301840696612,0.21343125680051947,9.832136137993379,0.015586479157940638,0.021713626731888522,0.01228376609576892,22.658305060264862,30.098260584850735
normal,7,76.41800751517702,0.15402821298732447,0.1987952614806697,9.728461244894099,0.009551321528563866,0.027200586077247364,0.0066180384897036515,20.256208829821578,29.65947417126256
normal,8,76.68128709797745,0.0864308104225277,0.12728362020113132,9.720804858825714,0.006736880103488045,0.0177690828339261,0.0005522963452723444,21.520829312288594,30.392900079325415
normal,9,75.85091512356993,0.06524905932422373,0.24510194905301452,9.843868114528783,0.0051651192843539355,0.0197614432192901,0.009981987304547158,19.558071652340672,30.013442919497265
normal,0,75.4167656158951,0.06995139970315253,0.19156699121342136,9.889884326342477,-0.0002086743421214534,0.018764113087397016,0.006590078760011007,21.28168572253402,29.714410505108603
normal,1,76.14516556271232,0.08059189666883279,0.22094669940840772,9.819674269271088,0.01699677718293001,0.024623168414563846,0.01029815184960087,21.790386440055464,30.317585900840985
normal,2,77.09910543063867,0.16225782617875797,0.17932436545731298,9.886798190158263,0.007323823942197161,0.02658697032817163,0.010987998023461999,20.395821566925296,29.674290998192777
normal,3,74.03222833189136,0.08278899988184263,0.19926936223217054,9.907113517930593,0.0083982634590284,0.022120829732009583,0.0126141774401775,23.455086340201422,30.218161834837016
normal,4,75.0760069563364,0.09227870387729965,0.14994247778367234,9.819961156130265,0.010600156633591307,0.023067589863652083,0.004886037174007972,21.29439187940548,29.758406768850314
normal,5,78.14797352658006,0.13141294907836465,0.25051783074373607,9.777055786856554,0.003871171684988294,0.0126781255989509,0.01112225909279986,22.15736166686259,29.980745765249647
normal,6,74.65474540011836,0.14429621049177688,0.24140274062442357,9.768721864924524,0.014418299687433363,0.023261614392067097,0.002118039215078754,20.791607066874818,30.247015093141368
normal,7,75.52134753164782,0.13518187057778094,0.21630800463783298,9.781469283395696,0.0072484742307728995,0.01664188316030974,0.009872229645042774,21.54339742129669,28.57572868968496
normal,8,77.2975314007442,0.06115955572837283,0.2348248036213556,9.776614939934406,0.0013014311061095019,0.018187795292984338,0.004401650526869281,20.69300776346143,29.97653971056041
normal,9,75.95408165444624,0.08518730250516063,0.1533025430402075,9.778594241951705,0.010384109455301277,0.013585038879057152,0.014981334097235701,23.00151958126862,30.425110871056745
normal,0,74.30269573118429,0.11145806356694661,0.2129012494157321,9.851514172701593,0.008253711478407855,0.01839182474391309,0.020383739917804206,20.477578318053027,29.87047892708965
normal,1,74.60730030183004,0.10155837657421898,0.2219792023164674,9.795964170994571,0.009641993702929681,0.019813888817450793,0.0136381477181849,20.15727038063218,29.000899657733946
normal,2,76.83265534940496,0.16265124114342183,0.1958123111553448,9.855409140836876,0.011732442379489963,0.024990050549298263,-0.004481276890968446,17.920188145748938,30.306386952531284
normal,3,72.89316887365268,0.10652298619539169,0.22610203192066264,9.82478409439863,0.006881155196520975,0.02957015676933393,0.009046587996183268,20.300837810287153,30.182480501233112
normal,4,79.80683117047656,0.13316577798873952,0.2356109091668114,9.83193651110146,0.009711906014832072,0.02100549523357484,0.01525327198003806,17.713990174539035,30.816715766150548
normal,5,72.70730921396262,0.10986287230910442,0.2096407164635082,9.821096037711765,0.011513177326195166,0.01622862074990321,0.009679308267035037,23.227422538117295,30.22676715075699
normal,6,74.5116867294187,0.11792200209549575,0.22103518226932695,9.785121824832002,0.014820435841441788,0.025947352444623203,0.003861960924315038,22.75141362662324,29.924972206483737
normal,7,75.25115290694309,0.056798473522171176,0.24783515189674918,9.757651932584084,0.009134640878580652,0.020077895237907338,0.004518624565523991,18.017215301087386,28.923304943198143
normal,8,73.722076504621,0.07935548964466829,0.26757307416032927,9.84908827434958,0.003384551032962508,0.02821007580068185,0.01504908544671317,19.350337232982756,28.750297142563213
normal,9,79.58188514518149,0.1731925721901782,0.24152818455531555,9.828195456002618,0.00305213766618202,0.011773006265215541,0.015112852160048202,21.189508683330573,30.426707779390153
normal,0,76.51785717957353,0.07738106233399972,0.1915797476939968,9.715352159290232,0.011405957119846879,0.02052100551975938,0.009687034360502389,19.8033207464105,29.50570444642454
normal,1,72.79282136556846,0.052884981891304694,0.1703111559028899,9.847038559399412,0.010899470755767393,0.026960011431722997,0.014591583030011564,18.03502521292338,29.887683425001487
normal,2,76.10010419804911,0.0819589706814636,0.20959345802427612,9.720350313323417,0.005158277725681824,0.0205268775307298,0.003329872525408978,20.880949475920797,29.99018110053666
normal,3,76.1049799088343,0.08711783376624242,0.2036689250909685,9.82716490145182,0.011119570670323308,0.026820702149869223,0.010626122513239536,20.097720140651408,30.02029584560194
normal,4,73.5960166243865,0.06268410293826146,0.17921284406612278,9.76407963672154,0.006685495412245259,0.012986973641001532,0.018747883715934697,21.789848753888883,29.852525160853986
normal,5,77.49548414534746,0.16435447383320165,0.16437204742911463,9.815491035511352,0.006632546878780657,0.02139497081111901,0.005823264733701213,21.267553761864196,30.206899548725747
normal,6,74.62942468224459,0.1289163735038473,0.2663156900477405,9.77212541074961,0.009350896501332868,0.02021905735989555,0.009264989991857557,17.260394040841845,29.955858975824373
normal,7,80.15941867530864,0.08339235274876017,0.21706949237555828,9.881419831156428,0.005981627160151346,0.02819558402722034,0.018388504070382203,19.241744518025026,29.898209819948818
normal,8,73.83663817210271,0.10102250404777678,0.17690080306824077,9.811689295589538,0.004926216346535665,0.016753612274669965,0.003880298666188718,16.888208707592746,30.165440116107227
normal,9,76.66705792321785,0.06371076943926385,0.2501771716051311,9.820950950468303,3.132178714272335e-05,0.021870282849237862,0.016138344962366463,18.589976288483182,29.972115461171146
normal,0,76.11665382504344,0.10508082472108235,0.1575885650928506,9.794438696932566,0.010380026957062059,0.022693779962231847,0.005396632034603169,18.192184717070422,29.632235028705118
normal,1,77.47218635042087,0.09050774650915595,0.23639293099937553,9.807085845681996,0.015456550602971346,0.023045690604535887,0.004538436176637105,24.63865907996339,30.196658919697185
normal,2,75.38409823298007,0.12124326030065771,0.22870106950383753,9.760700526974603,0.008454417678987493,0.020667704523911413,0.009237650818097281,17.337534092884443,29.08189731344835
normal,3,76.01598265382509,0.17478998552298372,0.1998178726538032,9.841924538722584,0.004483166969130632,0.009235547035237586,0.01194289302265482,20.16365871709513,29.950555173404428
normal,4,76.83815296597554,0.07995728639070854,0.22976127048609568,9.79125201216523,0.008548627279056743,0.021336961570359515,0.011608489030980069,18.48850968101431,30.268254921785203
normal,5,73.20306403641793,0.11424094698639858,0.1992491912376457,9.840888314960015,0.010140905786845641,0.019954405016778982,0.01542947782915789,22.780415098034627,30.27890515317593
normal,6,75.02070523968676,0.08171463393522152,0.19439086091043664,9.802832496244855,0.0034408188382492027,0.014674431684623138,0.008473876478226661,21.05938550871346,29.964750610970455
normal,7,75.9730032876524,0.09567737332835154,0.1637091577147668,9.829996436499812,0.010322372074050602,0.010122667168230643,0.0053033230309062285,23.061501664687395,30.609380925848658
normal,8,74.57311425813958,0.08159792009377181,0.19092590940535617,9.780591159072939,0.01745363068424976,0.02074333728601056,0.008314570144409804,20.340832444750976,30.080286990524932
normal,9,75.00609204030683,0.0554530609465029,0.12338236595294137,9.846715995561965,0.01218469084873175,0.025953231373931705,0.01474777067720662,17.266242603169157,29.88761729905366
normal,0,72.65977394788128,0.08270468797819842,0.12226873123565271,9.772687777587377,0.0009900978120999018,0.022707313641023942,0.013795775801513234,20.783608010805093,29.260544215612935
normal,1,75.36671983955831,0.07080793177355334,0.23589714504993475,9.792073521348652,0.009923450754135022,0.02289645749800544,0.010597901842070767,19.945390920980135,29.5333660204634
normal,2,74.11343549761698,0.05884296571205932,0.15159315806369777,9.87355851637468,0.005575986429865495,0.019135269700382887,0.018558542400711718,19.581352645696267,29.665463630670043
normal,3,77.07980937479215,0.08536265775562893,0.2647192463979651,9.769714253849834,0.006971922301315679,0.02913004856773468,0.013389629356696346,21.484190744018616,30.149646290203247
normal,4,77.6034825787976,0.1137991642881735,0.17966853890743684,9.900669362376332,0.017807555983634264,0.020160020745328834,0.006232910648269083,20.273070662165473,29.817339224343947
normal,5,75.36936061172982,0.08029317163085814,0.16859267051954183,9.826832637626365,0.003264368552351518,0.015141929807446743,0.01600206953972213,22.371408309325993,30.359476655332532
normal,6,76.99209537161163,0.09031960483473593,0.1924750095063486,9.866409707092453,0.006216024557152696,0.012890946666290782,0.017506668259777435,21.11246001880132,30.227943886040805
normal,7,79.33000468980217,0.10805776836589771,0.24585405279237596,9.825391787814482,0.006782408848099285,0.024639200640406186,0.010285065624485423,21.076592158099267,30.5362536686549
normal,8,74.27009454091423,0.16168621389820967,0.16690374902834954,9.788937318820713,0.005803951663304968,0.014775954029894832,0.00016821705311999106,19.446373400222157,30.15370334890455
normal,9,76.6314744250786,0.10847739851464899,0.1925392662144936,9.880367278801,0.014302367441798726,0.017084612807155307,0.009164391431067943,20.9819499032765,30.367438893024907
normal,0,76.32576253733482,0.11199063855257925,0.18045929318624515,9.773569165912512,0.015867369287426623,0.020905107793518535,0.003515840260220767,21.172728037510186,30.619141535716818
normal,1,75.04254315347212,0.17805049342541185,0.21696528936894632,9.71196186204221,0.01154416506299482,0.02851107472317619,0.011203765897442841,21.506683242209064,30.19057919244139
normal,2,77.5795055081655,0.09372930228141925,0.17448438637372102,9.770973827509765,0.013365906756349792,0.01930772008008113,0.0038785088185531716,21.177156808841218,30.834952252175704
normal,3,75.78934305964596,0.08170651287041854,0.1959794849998125,9.80073440973646,0.004020584689824079,0.022223013341100703,0.015983157433228257,18.43020337383552,30.32414021692193
normal,4,74.75810370278444,0.12167144073483314,0.188815005437247,9.886348192561671,0.012097662219535139,0.015562539110989499,0.007812708498382948,19.200727628770796,30.112342362875943
normal,5,76.86518166374618,0.13787752310281548,0.1834442556232266,9.927909964283414,0.0029081713353348417,0.011195955940096121,0.002371718427149526,18.871504802685223,30.09227565159852
normal,6,78.08421990513575,0.13072187577434388,0.2177758084760355,9.838918053808333,0.020030464440795613,0.030307517883181992,0.016041831152965712,18.897628567342935,29.590900558288848
normal,7,74.9932510851781,0.12865915625711533,0.20265220658875543,9.873876504052763,0.009149076887375358,0.017733859753363626,0.013481937237283578,17.71662177173299,29.903170270360143
normal,8,73.5663553587944,0.14540349229726393,0.21892435053664333,9.748790658783541,0.0006673169146347007,0.019586596570786503,0.009391262458083582,23.708185132668376,30.610516847762675
