timestamp,heart_rate,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,gas,temperature
14:00:22,81.116417436892,0.24682353579104704,0.25415256215876386,9.773766143642442,0.017111653160214544,0.019310874800424385,0.016575176336043298,17.714059404338755,30.243114944139315
14:00:23,82.52757190182442,0.262126715320795,0.25677828200902997,9.766780123444523,0.029256956256528993,0.024423653776798275,0.01979484610246634,21.030095372612095,31.69109259626189
14:00:24,80.45434957092486,0.2624562241815897,0.31573292833367544,9.569291436518577,0.03143130095187257,0.019936420644051742,0.015640340671052834,19.526362786519982,30.00585458086836
14:00:25,84.67790119393473,0.253540888722201,0.23397988744673381,9.6488743357798,0.031082292947909873,0.030227859199519067,0.016741998261970915,20.128560038190926,29.818902088828278
14:00:26,87.28788817865065,0.2955936294430829,0.1669106767615806,9.759670333435736,0.0280373963078365,0.031426317792665505,0.024524936394902285,21.267838044636022,29.489942965336958
14:00:27,85.23151038834024,0.2907516406651713,0.16733353837131443,9.823581796819676,0.03602490855480478,0.027695580228324777,0.02858930973527388,17.59940718588845,30.21619950566362
14:00:28,88.24431239402527,0.30547297781401245,0.26334555745933114,9.650463137406685,0.03821909714073115,0.039873170267146686,0.021365347642109588,22.064930521102294,29.792252013618395
14:00:29,84.3809492878764,0.3274229554582052,0.13761084090175754,9.814268791275214,0.030849293110196845,0.03579977756651509,0.02865370288643046,13.517465319861856,30.040244943466284
14:00:30,87.88254657813224,0.3503069918305876,0.15092456744760246,9.732347243198427,0.04099529847786735,0.03699891561420603,0.030349010424950095,17.128275697641122,30.965265500861985
14:00:31,84.72937280627647,0.41258050448436057,0.13810922505865755,9.849312336225937,0.032239561002387486,0.04124107452482208,0.03494158603242288,20.227034690502496,30.81485226980842
14:00:32,86.56198373547006,0.365209971960235,0.17053176215278942,9.75947214679147,0.04578507742982523,0.040535452023696725,0.038497999377166255,18.75460096035881,30.516751099857093
14:00:33,87.11459904175322,0.37013014967233787,0.17199094799015152,9.752310552358628,0.04905185132716732,0.04589549203017926,0.036586636916543916,21.62572423767792,30.901851536769442
14:00:34,89.55532979157685,0.40393422042698324,0.189115939838639,9.776914379639102,0.05212708174494015,0.05206754818000319,0.04452739403577165,18.81685722232834,30.918838952468015
14:00:35,87.54200768326552,0.43472499057465325,0.19349284728161578,9.706789717549489,0.05297578512718457,0.04590889658383264,0.0504619363784273,21.363905942589927,30.625893297362616
14:00:36,85.9879652370006,0.46374988081888807,0.23120599085260776,9.743984185648499,0.05193876613576543,0.04751372814257085,0.04237902279096863,17.571622774424537,31.26324434940003
14:00:37,87.14567657697577,0.4302350840962247,0.18393070791735033,9.728905201799293,0.05118137723598013,0.04988889802216785,0.045218436057459566,21.9502394668355,30.791177047399145
14:00:38,89.48993314221744,0.47696149812072913,0.1275957829251338,9.60147753579364,0.05240777889373783,0.05493276424144077,0.04755453782799003,18.98611364925774,30.71158467775267
14:00:39,92.4507124338991,0.4844295137629193,0.14987353176810958,9.698704080480532,0.0565567068053993,0.05961359280169044,0.043863845282238384,21.71531924640404,30.886024588014628
14:00:40,91.03869302848234,0.41606846888395765,0.33450719958555564,9.575926771686849,0.0413445548908625,0.04007555440469077,0.03058605659129299,38.06547782600516,32.95649594061726
14:00:41,89.45398043228907,0.4680457443118017,0.3479635413042603,9.719190947450693,0.03739591462267171,0.04723392382032407,0.03310005203443011,37.049020348517885,33.49919931649818
14:00:42,96.37960586643534,0.39602429418223917,0.19380521378450966,9.548454698699155,0.03944520403067781,0.044902362718857246,0.03605053585466296,37.3834034292897,33.26411126312769
14:00:43,96.75234167843178,0.39406341314606574,0.3245959585753253,9.490786007578762,0.05698875259512612,0.053076640724327724,0.03318494608737177,42.9008476763721,33.66923853773504
14:00:44,90.57373094181824,0.4895126524789385,0.22027861706028162,9.524037498622775,0.0480314621983091,0.04828188356258845,0.035299607171124535,45.707744748330825,34.15418406189895
14:00:45,96.245699864695,0.45481182526847597,0.32572194170293745,9.592696892685332,0.04325214744897279,0.04079531497558627,0.04766606093139106,42.86475914123481,34.44304820599148
14:00:46,96.66462802395918,0.4646269853717144,0.3589648592031913,9.544051108884606,0.06436448754929193,0.06253204505465923,0.040506215109125554,45.50302692688689,35.420460790209006
14:00:47,98.94314190190872,0.43140306157679587,0.33430257299992194,9.593505469210974,0.04344756308146131,0.04690044892400535,0.031764606933439396,50.290751899170296,35.64745262301294
14:00:48,97.46118633111088,0.48296379121679106,0.38143077727856456,9.437193912507107,0.04577970536386907,0.05566671380662029,0.048304392693635845,52.435084511591924,36.00094282083841
14:00:49,98.93461050381181,0.43782121997980583,0.3334836274415019,9.53199589476581,0.05236072128203587,0.05491679849597984,0.04164471886866629,48.86511579992025,35.66435198419489
14:00:50,99.87464180545366,0.5201618606207138,0.27348711908137796,9.452427630064259,0.05935781784027265,0.05378854606548375,0.04667810416791691,56.91028464100248,35.60570958146578
14:00:51,98.6042442148223,0.4820109796802966,0.3106989955367111,9.48326031701855,0.06067418240280066,0.06568500020026055,0.05654504626028383,60.92945026583278,36.314105420788685
14:00:52,100.93899770477894,0.42792315341057663,0.2242404468900724,9.562012456046672,0.0738698062810077,0.06250578376266173,0.057459341778334595,57.84836351871064,36.489979321139344
14:00:53,103.62250030908707,0.5248832963407694,0.2522229779699787,9.373613220784545,0.06722078181520334,0.06146189552829418,0.04746647774241396,67.15776161691048,37.347829964573826
14:00:54,102.70685423151495,0.5752655902779781,0.29960136793416914,9.5487966483334,0.06846420984588572,0.06283229479203042,0.06713874446361794,60.83690399277121,37.87485665402903
14:00:55,106.07782008736932,0.5149752698646097,0.2308600134517832,9.505570652851898,0.08145649984282079,0.06160859455708516,0.06337781542014342,62.925507691347086,37.42386452876656
14:00:56,104.69871486175634,0.5254403692128075,0.30242608139724136,9.390142993015337,0.07362274095467904,0.07169857134330519,0.060566311718801544,66.0257492324706,37.56304243030445
14:00:57,105.18487267591681,0.5900366875049753,0.2511222377600724,9.435959938325754,0.07850832274023074,0.06398356831327177,0.06726016115427962,67.84645733886333,38.402156490330306
14:00:58,106.6747524821083,0.5078047159734194,0.21862287810584186,9.422885096799682,0.0775583350103289,0.07057410024937356,0.06983155475266424,72.14119733718631,38.09469633738299
14:00:59,105.67695987546207,0.5639265556879137,0.3023699335658207,9.358375198082962,0.07569266673462105,0.08403775685528664,0.06453864878286111,72.86784040270537,38.21559352009502
